300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
300,300,300,300,0
312,166,371,249,1
312.86,167.43,368.86,246,1
313.71,168.86,366.71,243,1
314.57,170.29,364.57,240,1
315.43,171.71,362.43,237,1
316.29,173.14,360.29,234,1
317.14,174.57,358.14,231,1
318,176,356,228,1
318,176,356,228,1
318.09,175.36,356.55,227.91,1
318.18,174.73,357.09,227.82,1
318.27,174.09,357.64,227.73,1
318.36,173.45,358.18,227.64,1
318.45,172.82,358.73,227.55,1
318.55,172.18,359.27,227.45,1
318.64,171.55,359.82,227.36,1
318.73,170.91,360.36,227.27,1
318.82,170.27,360.91,227.18,1
318.91,169.64,361.45,227.09,1
319,169,362,227,1
319,169,362,227,1
318.91,168.36,362.36,226.91,1
318.82,167.73,362.73,226.82,1
318.73,167.09,363.09,226.73,1
318.64,166.45,363.45,226.64,1
318.55,165.82,363.82,226.55,1
318.45,165.18,364.18,226.45,1
318.36,164.55,364.55,226.36,1
318.27,163.91,364.91,226.27,1
318.18,163.27,365.27,226.18,1
318.09,162.64,365.64,226.09,1
318,162,366,226,1
318,162,366,226,1
318.89,161.21,367.26,225.74,1
319.79,160.42,368.53,225.47,1
320.68,159.63,369.79,225.21,1
321.58,158.84,371.05,224.95,1
322.47,158.05,372.32,224.68,1
323.37,157.26,373.58,224.42,1
324.26,156.47,374.84,224.16,1
325.16,155.68,376.11,223.89,1
326.05,154.89,377.37,223.63,1
326.95,154.11,378.63,223.37,1
327.84,153.32,379.89,223.11,1
328.74,152.53,381.16,222.84,1
329.63,151.74,382.42,222.58,1
330.53,150.95,383.68,222.32,1
331.42,150.16,384.95,222.05,1
332.32,149.37,386.21,221.79,1
333.21,148.58,387.47,221.53,1
334.11,147.79,388.74,221.26,1
335,147,390,221,1
335,147,390,221,1
335,146.42,390.21,220.74,1
335,145.84,390.42,220.47,1
335,145.26,390.63,220.21,1
335,144.68,390.84,219.95,1
335,144.11,391.05,219.68,1
335,143.53,391.26,219.42,1
335,142.95,391.47,219.16,1
335,142.37,391.68,218.89,1
335,141.79,391.89,218.63,1
335,141.21,392.11,218.37,1
335,140.63,392.32,218.11,1
335,140.05,392.53,217.84,1
335,139.47,392.74,217.58,1
335,138.89,392.95,217.32,1
335,138.32,393.16,217.05,1
335,137.74,393.37,216.79,1
335,137.16,393.58,216.53,1
335,136.58,393.79,216.26,1
335,136,394,216,1
335,136,394,216,1
335.36,135.73,395.18,216.64,1
335.73,135.45,396.36,217.27,1
336.09,135.18,397.55,217.91,1
336.45,134.91,398.73,218.55,1
336.82,134.64,399.91,219.18,1
337.18,134.36,401.09,219.82,1
337.55,134.09,402.27,220.45,1
337.91,133.82,403.45,221.09,1
338.27,133.55,404.64,221.73,1
338.64,133.27,405.82,222.36,1
339,133,407,223,1
339,133,407,223,1
339,132.86,406.71,222.71,1
339,132.71,406.43,222.43,1
339,132.57,406.14,222.14,1
339,132.43,405.86,221.86,1
339,132.29,405.57,221.57,1
339,132.14,405.29,221.29,1
339,132,405,221,1
339,132,405,221,1
339,132.14,404.86,221,1
339,132.29,404.71,221,1
339,132.43,404.57,221,1
339,132.57,404.43,221,1
339,132.71,404.29,221,1
339,132.86,404.14,221,1
339,133,404,221,1
339,133,404,221,1
337.33,132,402,220,1
335.67,131,400,219,1
334,130,398,218,1
334,130,398,218,1
335.33,128.67,399,216.33,1
336.67,127.33,400,214.67,1
338,126,401,213,1
338,126,401,213,1
351.33,102.67,414.33,189.67,1
364.67,79.333,427.67,166.33,1
378,56,441,143,1
378,56,441,143,1
378.33,56.333,441,143,1
378.67,56.667,441,143,1
379,57,441,143,1
379,57,441,143,0
379.38,57.286,441.24,143.14,0
379.76,57.571,441.48,143.29,0
380.14,57.857,441.71,143.43,0
380.52,58.143,441.95,143.57,0
380.9,58.429,442.19,143.71,0
381.29,58.714,442.43,143.86,0
381.67,59,442.67,144,0
382.05,59.286,442.9,144.14,0
382.43,59.571,443.14,144.29,0
382.81,59.857,443.38,144.43,0
383.19,60.143,443.62,144.57,0
383.57,60.429,443.86,144.71,0
383.95,60.714,444.1,144.86,0
384.33,61,444.33,145,0
384.71,61.286,444.57,145.14,0
385.1,61.571,444.81,145.29,0
385.48,61.857,445.05,145.43,0
385.86,62.143,445.29,145.57,0
386.24,62.429,445.52,145.71,0
386.62,62.714,445.76,145.86,0
387,63,446,146,0
387,63,446,146,1
389.26,62.581,449.09,146.02,1
391.51,62.163,452.19,146.05,1
393.77,61.744,455.28,146.07,1
396.02,61.326,458.37,146.09,1
398.28,60.907,461.47,146.12,1
400.53,60.488,464.56,146.14,1
402.79,60.07,467.65,146.16,1
405.05,59.651,470.74,146.19,1
407.3,59.233,473.84,146.21,1
409.56,58.814,476.93,146.23,1
411.81,58.395,480.02,146.26,1
414.07,57.977,483.12,146.28,1
416.33,57.558,486.21,146.3,1
418.58,57.14,489.3,146.33,1
420.84,56.721,492.4,146.35,1
423.09,56.302,495.49,146.37,1
425.35,55.884,498.58,146.4,1
427.6,55.465,501.67,146.42,1
429.86,55.047,504.77,146.44,1
432.12,54.628,507.86,146.47,1
434.37,54.209,510.95,146.49,1
436.63,53.791,514.05,146.51,1
438.88,53.372,517.14,146.53,1
441.14,52.953,520.23,146.56,1
443.4,52.535,523.33,146.58,1
445.65,52.116,526.42,146.6,1
447.91,51.698,529.51,146.63,1
450.16,51.279,532.6,146.65,1
452.42,50.86,535.7,146.67,1
454.67,50.442,538.79,146.7,1
456.93,50.023,541.88,146.72,1
459.19,49.605,544.98,146.74,1
461.44,49.186,548.07,146.77,1
463.7,48.767,551.16,146.79,1
465.95,48.349,554.26,146.81,1
468.21,47.93,557.35,146.84,1
470.47,47.512,560.44,146.86,1
472.72,47.093,563.53,146.88,1
474.98,46.674,566.63,146.91,1
477.23,46.256,569.72,146.93,1
479.49,45.837,572.81,146.95,1
481.74,45.419,575.91,146.98,1
484,45,579,147,1
484,45,579,147,1
485,44.526,580.47,147.53,1
486,44.053,581.95,148.05,1
487,43.579,583.42,148.58,1
488,43.105,584.89,149.11,1
489,42.632,586.37,149.63,1
490,42.158,587.84,150.16,1
491,41.684,589.32,150.68,1
492,41.211,590.79,151.21,1
493,40.737,592.26,151.74,1
494,40.263,593.74,152.26,1
495,39.789,595.21,152.79,1
496,39.316,596.68,153.32,1
497,38.842,598.16,153.84,1
498,38.368,599.63,154.37,1
499,37.895,601.11,154.89,1
500,37.421,602.58,155.42,1
501,36.947,604.05,155.95,1
502,36.474,605.53,156.47,1
503,36,607,157,1
503,36,607,157,1
504,36.191,608.49,157.51,1
505,36.383,609.98,158.02,1
506,36.574,611.47,158.53,1
507,36.766,612.96,159.04,1
508,36.957,614.45,159.55,1
509,37.149,615.94,160.06,1
510,37.34,617.43,160.57,1
511,37.532,618.91,161.09,1
512,37.723,620.4,161.6,1
513,37.915,621.89,162.11,1
514,38.106,623.38,162.62,1
515,38.298,624.87,163.13,1
516,38.489,626.36,163.64,1
517,38.681,627.85,164.15,1
518,38.872,629.34,164.66,1
519,39.064,630.83,165.17,1
520,39.255,632.32,165.68,1
521,39.447,633.81,166.19,1
522,39.638,635.3,166.7,1
523,39.83,636.79,167.21,1
524,40.021,638.28,167.72,1
525,40.213,639.77,168.23,1
526,40.404,641.26,168.74,1
527,40.596,642.74,169.26,1
528,40.787,644.23,169.77,1
529,40.979,645.72,170.28,1
530,41.17,647.21,170.79,1
531,41.362,648.7,171.3,1
532,41.553,650.19,171.81,1
533,41.745,651.68,172.32,1
534,41.936,653.17,172.83,1
535,42.128,654.66,173.34,1
536,42.319,656.15,173.85,1
537,42.511,657.64,174.36,1
538,42.702,659.13,174.87,1
539,42.894,660.62,175.38,1
540,43.085,662.11,175.89,1
541,43.277,663.6,176.4,1
542,43.468,665.09,176.91,1
543,43.66,666.57,177.43,1
544,43.851,668.06,177.94,1
545,44.043,669.55,178.45,1
546,44.234,671.04,178.96,1
547,44.426,672.53,179.47,1
548,44.617,674.02,179.98,1
549,44.809,675.51,180.49,1
550,45,677,181,1
550,45,677,181,1
547.68,45.526,674.68,181.53,1
545.37,46.053,672.37,182.05,1
543.05,46.579,670.05,182.58,1
540.74,47.105,667.74,183.11,1
538.42,47.632,665.42,183.63,1
536.11,48.158,663.11,184.16,1
533.79,48.684,660.79,184.68,1
531.47,49.211,658.47,185.21,1
529.16,49.737,656.16,185.74,1
526.84,50.263,653.84,186.26,1
524.53,50.789,651.53,186.79,1
522.21,51.316,649.21,187.32,1
519.89,51.842,646.89,187.84,1
517.58,52.368,644.58,188.37,1
515.26,52.895,642.26,188.89,1
512.95,53.421,639.95,189.42,1
510.63,53.947,637.63,189.95,1
508.32,54.474,635.32,190.47,1
506,55,633,191,1
506,55,633,191,1
501.67,57.333,628.67,193.33,1
497.33,59.667,624.33,195.67,1
493,62,620,198,1
493,62,620,198,1
492.05,63.105,619.05,199.11,1
491.11,64.211,618.11,200.21,1
490.16,65.316,617.16,201.32,1
489.21,66.421,616.21,202.42,1
488.26,67.526,615.26,203.53,1
487.32,68.632,614.32,204.63,1
486.37,69.737,613.37,205.74,1
485.42,70.842,612.42,206.84,1
484.47,71.947,611.47,207.95,1
483.53,73.053,610.53,209.05,1
482.58,74.158,609.58,210.16,1
481.63,75.263,608.63,211.26,1
480.68,76.368,607.68,212.37,1
479.74,77.474,606.74,213.47,1
478.79,78.579,605.79,214.58,1
477.84,79.684,604.84,215.68,1
476.89,80.789,603.89,216.79,1
475.95,81.895,602.95,217.89,1
475,83,602,219,1
475,83,602,219,1
475.64,82.273,602.64,218.27,1
476.27,81.545,603.27,217.55,1
476.91,80.818,603.91,216.82,1
477.55,80.091,604.55,216.09,1
478.18,79.364,605.18,215.36,1
478.82,78.636,605.82,214.64,1
479.45,77.909,606.45,213.91,1
480.09,77.182,607.09,213.18,1
480.73,76.455,607.73,212.45,1
481.36,75.727,608.36,211.73,1
482,75,609,211,1
482,75,609,211,1
483,75.286,610.14,211.71,1
484,75.571,611.29,212.43,1
485,75.857,612.43,213.14,1
486,76.143,613.57,213.86,1
487,76.429,614.71,214.57,1
488,76.714,615.86,215.29,1
489,77,617,216,1
489,77,617,216,1
485.83,76.8,614.06,216.2,1
482.66,76.6,611.11,216.4,1
479.49,76.4,608.17,216.6,1
476.31,76.2,605.23,216.8,1
473.14,76,602.29,217,1
469.97,75.8,599.34,217.2,1
466.8,75.6,596.4,217.4,1
463.63,75.4,593.46,217.6,1
460.46,75.2,590.51,217.8,1
457.29,75,587.57,218,1
454.11,74.8,584.63,218.2,1
450.94,74.6,581.69,218.4,1
447.77,74.4,578.74,218.6,1
444.6,74.2,575.8,218.8,1
441.43,74,572.86,219,1
438.26,73.8,569.91,219.2,1
435.09,73.6,566.97,219.4,1
431.91,73.4,564.03,219.6,1
428.74,73.2,561.09,219.8,1
425.57,73,558.14,220,1
422.4,72.8,555.2,220.2,1
419.23,72.6,552.26,220.4,1
416.06,72.4,549.31,220.6,1
412.89,72.2,546.37,220.8,1
409.71,72,543.43,221,1
406.54,71.8,540.49,221.2,1
403.37,71.6,537.54,221.4,1
400.2,71.4,534.6,221.6,1
397.03,71.2,531.66,221.8,1
393.86,71,528.71,222,1
390.69,70.8,525.77,222.2,1
387.51,70.6,522.83,222.4,1
384.34,70.4,519.89,222.6,1
381.17,70.2,516.94,222.8,1
378,70,514,223,1
378,70,514,223,1
373.89,69.684,510.16,223.26,1
369.79,69.368,506.32,223.53,1
365.68,69.053,502.47,223.79,1
361.58,68.737,498.63,224.05,1
357.47,68.421,494.79,224.32,1
353.37,68.105,490.95,224.58,1
349.26,67.789,487.11,224.84,1
345.16,67.474,483.26,225.11,1
341.05,67.158,479.42,225.37,1
336.95,66.842,475.58,225.63,1
332.84,66.526,471.74,225.89,1
328.74,66.211,467.89,226.16,1
324.63,65.895,464.05,226.42,1
320.53,65.579,460.21,226.68,1
316.42,65.263,456.37,226.95,1
312.32,64.947,452.53,227.21,1
308.21,64.632,448.68,227.47,1
304.11,64.316,444.84,227.74,1
300,64,441,228,1
300,64,441,228,1
291.8,64.133,433.13,228.67,1
283.6,64.267,425.27,229.33,1
275.4,64.4,417.4,230,1
267.2,64.533,409.53,230.67,1
259,64.667,401.67,231.33,1
250.8,64.8,393.8,232,1
242.6,64.933,385.93,232.67,1
234.4,65.067,378.07,233.33,1
226.2,65.2,370.2,234,1
218,65.333,362.33,234.67,1
209.8,65.467,354.47,235.33,1
201.6,65.6,346.6,236,1
193.4,65.733,338.73,236.67,1
185.2,65.867,330.87,237.33,1
177,66,323,238,1
177,66,323,238,1
171.29,69.714,317.57,242.29,1
165.57,73.429,312.14,246.57,1
159.86,77.143,306.71,250.86,1
154.14,80.857,301.29,255.14,1
148.43,84.571,295.86,259.43,1
142.71,88.286,290.43,263.71,1
137,92,285,268,1
137,92,285,268,1
147.43,85.429,295.43,261.43,1
157.86,78.857,305.86,254.86,1
168.29,72.286,316.29,248.29,1
178.71,65.714,326.71,241.71,1
189.14,59.143,337.14,235.14,1
199.57,52.571,347.57,228.57,1
210,46,358,222,1
210,46,358,222,1
222.45,46.727,370.45,222.73,1
234.91,47.455,382.91,223.45,1
247.36,48.182,395.36,224.18,1
259.82,48.909,407.82,224.91,1
272.27,49.636,420.27,225.64,1
284.73,50.364,432.73,226.36,1
297.18,51.091,445.18,227.09,1
309.64,51.818,457.64,227.82,1
322.09,52.545,470.09,228.55,1
334.55,53.273,482.55,229.27,1
347,54,495,230,1
347,54,495,230,1
351.67,50.667,499.67,226.67,1
356.33,47.333,504.33,223.33,1
361,44,509,220,1
361,44,509,220,1
356.29,45.286,504.29,221.29,1
351.57,46.571,499.57,222.57,1
346.86,47.857,494.86,223.86,1
342.14,49.143,490.14,225.14,1
337.43,50.429,485.43,226.43,1
332.71,51.714,480.71,227.71,1
328,53,476,229,1
328,53,476,229,1
313,49.333,461,225.33,1
298,45.667,446,221.67,1
283,42,431,218,1
283,42,431,218,1
267,40,415,216,1
251,38,399,214,1
235,36,383,212,1
235,36,383,212,1
228.33,41,376.33,217,1
221.67,46,369.67,222,1
215,51,363,227,1
215,51,363,227,1
205.33,53.667,353.33,229.67,1
195.67,56.333,343.67,232.33,1
186,59,334,235,1
186,59,334,235,1
188.57,58.478,336.57,234.48,1
191.13,57.957,339.13,233.96,1
193.7,57.435,341.7,233.43,1
196.26,56.913,344.26,232.91,1
198.83,56.391,346.83,232.39,1
201.39,55.87,349.39,231.87,1
203.96,55.348,351.96,231.35,1
206.52,54.826,354.52,230.83,1
209.09,54.304,357.09,230.3,1
211.65,53.783,359.65,229.78,1
214.22,53.261,362.22,229.26,1
216.78,52.739,364.78,228.74,1
219.35,52.217,367.35,228.22,1
221.91,51.696,369.91,227.7,1
224.48,51.174,372.48,227.17,1
227.04,50.652,375.04,226.65,1
229.61,50.13,377.61,226.13,1
232.17,49.609,380.17,225.61,1
234.74,49.087,382.74,225.09,1
237.3,48.565,385.3,224.57,1
239.87,48.043,387.87,224.04,1
242.43,47.522,390.43,223.52,1
245,47,393,223,1
245,47,393,223,1
248.57,50.714,400.43,229.57,1
252.14,54.429,407.86,236.14,1
255.71,58.143,415.29,242.71,1
259.29,61.857,422.71,249.29,1
262.86,65.571,430.14,255.86,1
266.43,69.286,437.57,262.43,1
270,73,445,269,1
270,73,445,269,1
273.67,73.333,448.67,269.33,1
277.33,73.667,452.33,269.67,1
281,74,456,270,1
281,74,456,270,1
285,71.429,460,267.43,1
289,68.857,464,264.86,1
293,66.286,468,262.29,1
297,63.714,472,259.71,1
301,61.143,476,257.14,1
305,58.571,480,254.57,1
309,56,484,252,1
309,56,484,252,1
310.33,59.333,485.33,255.33,1
311.67,62.667,486.67,258.67,1
313,66,488,262,1
313,66,488,262,1
315,70.667,490,266.67,1
317,75.333,492,271.33,1
319,80,494,276,1
319,80,494,276,1
315.67,77.333,490.67,273.33,1
312.33,74.667,487.33,270.67,1
309,72,484,268,1
309,72,484,268,1
305.29,72.857,480.29,268.86,1
301.57,73.714,476.57,269.71,1
297.86,74.571,472.86,270.57,1
294.14,75.429,469.14,271.43,1
290.43,76.286,465.43,272.29,1
286.71,77.143,461.71,273.14,1
283,78,458,274,1
283,78,458,274,1
274.67,78,449.67,274,1
266.33,78,441.33,274,1
258,78,433,274,1
258,78,433,274,1
256.33,73.333,431.33,269.33,1
254.67,68.667,429.67,264.67,1
253,64,428,260,1
253,64,428,260,1
250.67,60.667,425.67,256.67,1
248.33,57.333,423.33,253.33,1
246,54,421,250,1
246,54,421,250,1
243,58.333,418,254.33,1
240,62.667,415,258.67,1
237,67,412,263,1
237,67,412,263,1
233,71.667,408,267.67,1
229,76.333,404,272.33,1
225,81,400,277,1
225,81,400,277,1
228,78.667,403,274.67,1
231,76.333,406,272.33,1
234,74,409,270,1
234,74,409,270,1
235.67,71,410.67,267,1
237.33,68,412.33,264,1
239,65,414,261,1
239,65,414,261,1
242,65.667,417,261.67,1
245,66.333,420,262.33,1
248,67,423,263,1
248,67,423,263,1
255.67,76.333,430.67,272.33,1
263.33,85.667,438.33,281.67,1
271,95,446,291,1
271,95,446,291,1
281,92.333,456,288.33,1
291,89.667,466,285.67,1
301,87,476,283,1
301,87,476,283,1
307,82.667,482,278.67,1
313,78.333,488,274.33,1
319,74,494,270,1
319,74,494,270,1
326.67,78.667,501.67,274.67,1
334.33,83.333,509.33,279.33,1
342,88,517,284,1
342,88,517,284,1
343.33,95.333,518.33,291.33,1
344.67,102.67,519.67,298.67,1
346,110,521,306,1
346,110,521,306,1
343.67,101.33,518.67,297.33,1
341.33,92.667,516.33,288.67,1
339,84,514,280,1
339,84,514,280,1
337,81.333,512,277.33,1
335,78.667,510,274.67,1
333,76,508,272,1
333,76,508,272,1
330.67,84.667,505.67,280.67,1
328.33,93.333,503.33,289.33,1
326,102,501,298,1
326,102,501,298,1
332,110.33,507,306.33,1
338,118.67,513,314.67,1
344,127,519,323,1
344,127,519,323,1
340.67,121.67,515.67,317.67,1
337.33,116.33,512.33,312.33,1
334,111,509,307,1
334,111,509,307,1
335,106.33,510,302.33,1
336,101.67,511,297.67,1
337,97,512,293,1
337,97,512,293,1
336.67,96,511.67,292,1
336.33,95,511.33,291,1
336,94,511,290,1
336,94,511,290,1
336.67,99.667,511.67,295.67,1
337.33,105.33,512.33,301.33,1
338,111,513,307,1
338,111,513,307,1
329,100.33,504,296.33,1
320,89.667,495,285.67,1
311,79,486,275,1
311,79,486,275,1
304,74.667,479,270.67,1
297,70.333,472,266.33,1
290,66,465,262,1
290,66,465,262,1
282.67,64.333,457.67,260.33,1
275.33,62.667,450.33,258.67,1
268,61,443,257,1
268,61,443,257,1
258.33,68,433.33,264,1
248.67,75,423.67,271,1
239,82,414,278,1
239,82,414,278,1
237,80.667,412,276.67,1
235,79.333,410,275.33,1
233,78,408,274,1
233,78,408,274,1
227,71.333,402,267.33,1
221,64.667,396,260.67,1
215,58,390,254,1
215,58,390,254,1
215,60.333,390,256.33,1
215,62.667,390,258.67,1
215,65,390,261,1
215,65,390,261,1
212.33,71.667,387.33,267.67,1
209.67,78.333,384.67,274.33,1
207,85,382,281,1
207,85,382,281,1
203.33,81,378.33,277,1
199.67,77,374.67,273,1
196,73,371,269,1
196,73,371,269,1
195.96,73.217,370.96,269.22,1
195.91,73.435,370.91,269.43,1
195.87,73.652,370.87,269.65,1
195.83,73.87,370.83,269.87,1
195.78,74.087,370.78,270.09,1
195.74,74.304,370.74,270.3,1
195.7,74.522,370.7,270.52,1
195.65,74.739,370.65,270.74,1
195.61,74.957,370.61,270.96,1
195.57,75.174,370.57,271.17,1
195.52,75.391,370.52,271.39,1
195.48,75.609,370.48,271.61,1
195.43,75.826,370.43,271.83,1
195.39,76.043,370.39,272.04,1
195.35,76.261,370.35,272.26,1
195.3,76.478,370.3,272.48,1
195.26,76.696,370.26,272.7,1
195.22,76.913,370.22,272.91,1
195.17,77.13,370.17,273.13,1
195.13,77.348,370.13,273.35,1
195.09,77.565,370.09,273.57,1
195.04,77.783,370.04,273.78,1
195,78,370,274,1
195,78,370,274,1
191.9,75.8,366.9,271.8,1
188.8,73.6,363.8,269.6,1
185.7,71.4,360.7,267.4,1
182.6,69.2,357.6,265.2,1
179.5,67,354.5,263,1
176.4,64.8,351.4,260.8,1
173.3,62.6,348.3,258.6,1
170.2,60.4,345.2,256.4,1
167.1,58.2,342.1,254.2,1
164,56,339,252,1
164,56,339,252,1
162.14,60.571,337.14,256.57,1
160.29,65.143,335.29,261.14,1
158.43,69.714,333.43,265.71,1
156.57,74.286,331.57,270.29,1
154.71,78.857,329.71,274.86,1
152.86,83.429,327.86,279.43,1
151,88,326,284,1
151,88,326,284,1
153.86,84.143,328.86,280.14,1
156.71,80.286,331.71,276.29,1
159.57,76.429,334.57,272.43,1
162.43,72.571,337.43,268.57,1
165.29,68.714,340.29,264.71,1
168.14,64.857,343.14,260.86,1
171,61,346,257,1
171,61,346,257,1
172.33,60,347.33,256,1
173.67,59,348.67,255,1
175,58,350,254,1
175,58,350,254,1
183.33,63.667,358.33,259.67,1
191.67,69.333,366.67,265.33,1
200,75,375,271,1
200,75,375,271,1
200,73,375,269,1
200,71,375,267,1
200,69,375,265,1
200,69,375,265,1
199.71,66.857,374.71,262.86,1
199.43,64.714,374.43,260.71,1
199.14,62.571,374.14,258.57,1
198.86,60.429,373.86,256.43,1
198.57,58.286,373.57,254.29,1
198.29,56.143,373.29,252.14,1
198,54,373,250,1
198,54,373,250,1
197.67,58.333,372.67,254.33,1
197.33,62.667,372.33,258.67,1
197,67,372,263,1
197,67,372,263,1
194.67,66.333,369.67,262.33,1
192.33,65.667,367.33,261.67,1
190,65,365,261,1
190,65,365,261,1
192.33,65.333,362.33,259.33,1
194.67,65.667,359.67,257.67,1
197,66,357,256,1
197,66,357,256,1
199.33,61.333,359.33,251.33,1
201.67,56.667,361.67,246.67,1
204,52,364,242,1
204,52,364,242,1
211.33,55,371.33,245,1
218.67,58,378.67,248,1
226,61,386,251,1
226,61,386,251,1
229,66,389,256,1
232,71,392,261,1
235,76,395,266,1
235,76,395,266,1
235,71,395,261,1
235,66,395,256,1
235,61,395,251,1
235,61,395,251,1
236.33,56,396.33,246,1
237.67,51,397.67,241,1
239,46,399,236,1
239,46,399,236,1
241.33,51.667,401.33,241.67,1
243.67,57.333,403.67,247.33,1
246,63,406,253,1
246,63,406,253,1
252,65.667,412,255.67,1
258,68.333,418,258.33,1
264,71,424,261,1
264,71,424,261,1
262,68.333,422,258.33,1
260,65.667,420,255.67,1
258,63,418,253,1
258,63,418,253,1
258,59.667,418,249.67,1
258,56.333,418,246.33,1
258,53,418,243,1
258,53,418,243,1
257.33,56.333,417.33,246.33,1
256.67,59.667,416.67,249.67,1
256,63,416,253,1
256,63,416,253,1
252.67,70.333,412.67,260.33,1
249.33,77.667,409.33,267.67,1
246,85,406,275,1
246,85,406,275,1
242.33,80.333,402.33,270.33,1
238.67,75.667,398.67,265.67,1
235,71,395,261,1
235,71,395,261,1
234.67,65.667,394.67,255.67,1
234.33,60.333,394.33,250.33,1
234,55,394,245,1
234,55,394,245,1
237.33,59.667,397.33,249.67,1
240.67,64.333,400.67,254.33,1
244,69,404,259,1
244,69,404,259,1
251.33,74.667,411.33,264.67,1
258.67,80.333,418.67,270.33,1
266,86,426,276,1
266,86,426,276,1
269.67,85.333,429.67,275.33,1
273.33,84.667,433.33,274.67,1
277,84,437,274,1
277,84,437,274,1
275,79.333,435,269.33,1
273,74.667,433,264.67,1
271,70,431,260,1
271,70,431,260,1
271,66.667,431,256.67,1
271,63.333,431,253.33,1
271,60,431,250,1
271,60,431,250,1
268.33,67.333,428.33,257.33,1
265.67,74.667,425.67,264.67,1
263,82,423,272,1
263,82,423,272,1
264.67,80.333,424.67,270.33,1
266.33,78.667,426.33,268.67,1
268,77,428,267,1
268,77,428,267,1
270.67,72,430.67,262,1
273.33,67,433.33,257,1
276,62,436,252,1
276,62,436,252,1
278,59,438,249,1
280,56,440,246,1
282,53,442,243,1
282,53,442,243,1
285.33,57.667,445.33,247.67,1
288.67,62.333,448.67,252.33,1
292,67,452,257,1
292,67,452,257,1
294.67,72.333,454.67,262.33,1
297.33,77.667,457.33,267.67,1
300,83,460,273,1
300,83,460,273,1
300,77,460,267,1
300,71,460,261,1
300,65,460,255,1
300,65,460,255,1
297.67,61.333,457.67,251.33,1
295.33,57.667,455.33,247.67,1
293,54,453,244,1
293,54,453,244,1
293,59.667,453,249.67,1
293,65.333,453,255.33,1
293,71,453,261,1
293,71,453,261,1
293.33,76.667,447.33,261,1
293.67,82.333,441.67,261,1
294,88,436,261,1
294,88,436,261,1
288.33,81.667,430.33,254.67,1
282.67,75.333,424.67,248.33,1
277,69,419,242,1
277,69,419,242,1
266.67,69,408.67,242,1
256.33,69,398.33,242,1
246,69,388,242,1
246,69,388,242,1
239.67,75.333,381.67,248.33,1
233.33,81.667,375.33,254.67,1
227,88,369,261,1
227,88,369,261,1
223.33,91,365.33,264,1
219.67,94,361.67,267,1
216,97,358,270,1
216,97,358,270,1
214.67,92.667,356.67,265.67,1
213.33,88.333,355.33,261.33,1
212,84,354,257,1
212,84,354,257,1
211.67,84.667,353.67,257.67,1
211.33,85.333,353.33,258.33,1
211,86,353,259,1
211,86,353,259,1
216,90.667,358,263.67,1
221,95.333,363,268.33,1
226,100,368,273,1
226,100,368,273,1
236,95,378,268,1
246,90,388,263,1
256,85,398,258,1
256,85,398,258,1
265,81.333,407,254.33,1
274,77.667,416,250.67,1
283,74,425,247,1
283,74,425,247,1
292,76.667,434,249.67,1
301,79.333,443,252.33,1
310,82,452,255,1
310,82,452,255,1
312.33,88.333,454.33,261.33,1
314.67,94.667,456.67,267.67,1
317,101,459,274,1
317,101,459,274,1
